Archivio estrazioni EuroJackpot anno 2012 aggiornato al 28/12/2012
Concorso	Data	N.1	N.2	N.3	N.4	N.5	EN.1	EN.2	Q5+2	VI5+2	VT5+2	Q5+1	VI5+1	VT5+1	Q5+0	VI5+0	VT5+0	Q4+2	VI4+2	VT4+2	Q4+1	VI4+1	VT4+1	Q4+0	VI4+0	VT4+0	Q3+2	VI3+2	VT3+2	Q2+2	VI2+2	VT2+2	Q3+1	VI3+1	VT3+1	Q3+0	VI3+0	VT3+0	Q1+2	VI1+2	VT1+2	Q2+1	VI2+1	VT2+1
30	27/05/2022	8	26	29	41	48	3	5	16811926.40	0	1	407463.30	0	6	183543.50	0	5	4204.80	0	36	310.70	15	609	125.40	24	1207	137.70	33	1511	21.00	495	22925	19.60	481	27450	19.50	944	52158	10.00	2696	127252	9.40	7783	404819
29	24/05/2022	25	26	40	45	47	4	5	10000000.00	0	0	0.00	0	0	92204.80	0	5	7604.50	0	10	377.20	12	252	151.10	10	503	185.30	12	564	26.30	237	9189	23.10	284	11688	21.40	550	23946	12.50	1352	51246	10.30	4838	186339
28	20/05/2022	4	22	28	32	47	1	2	110213537.30	0	1	674126.50	0	5	135777.10	0	14	6398.90	0	49	339.60	8	1154	122.50	23	2559	181.60	25	2374	28.40	319	35172	20.40	561	54543	17.30	1222	122149	13.60	1983	194047	10.00	7970	793332
27	17/05/2022	2	13	41	45	50	2	3	94469254.32	0	0	1534087.90	0	1	288384.70	0	3	5285.40	0	27	387.70	1	460	142.70	8	1000	187.50	15	1046	27.70	288	16414	22.10	356	22970	20.20	756	47527	13.10	1497	91592	10.00	6294	360049
26	13/05/2022	7	13	30	43	47	7	11	85388139.76	0	0	829835.50	0	3	77998.10	0	18	7719.40	1	30	264.60	10	1094	96.50	20	2399	205.90	15	1546	35.40	337	20836	18.90	578	43472	17.40	1319	99440	17.40	1447	102626	9.90	8752	588656
25	10/05/2022	3	7	34	43	50	5	10	73797253.00	0	0	1089550.70	0	1	614455.90	0	1	4054.10	0	25	357.80	11	354	111.20	31	911	148.40	19	939	23.90	356	13504	21.10	405	17075	17.20	936	39641	11.70	1902	72739	10.10	6216	252477
24	06/05/2022	5	6	39	49	50	10	12	67043056.36	0	0	2438713.90	0	2	193594.70	0	6	8330.30	0	23	419.40	11	571	133.00	17	1440	258.20	25	1020	44.30	213	13785	28.20	406	24142	20.60	1182	68284	20.60	1143	72531	13.20	6029	366299
23	03/05/2022	6	13	22	24	30	5	10	57447974.45	0	0	2817739.00	0	0	64344.60	0	8	4245.40	0	20	230.70	20	460	91.20	38	931	130.50	24	894	22.20	401	12151	16.60	548	18198	14.40	1214	39714	11.50	2088	61837	9.30	7022	230599
22	29/04/2022	5	6	17	18	34	1	11	51623978.48	0	0	1904973.79	0	0	134289.50	0	8	8438.40	0	21	427.60	9	518	103.90	16	1705	283.90	20	858	45.50	212	12403	24.20	366	25998	18.00	1392	83846	18.00	973	65413	12.00	6271	374546
21	26/04/2022	10	27	32	41	49	1	9	42778536.42	0	0	275654.70	0	3	233184.60	0	2	3205.20	0	24	340.90	3	282	123.60	18	622	159.00	16	665	25.50	235	9612	21.90	255	12504	18.60	604	27902	12.00	1557	53714	10.60	3963	184106
20	22/04/2022	2	18	28	42	50	2	11	37478496.67	0	0	603179.40	0	4	195296.70	0	5	7321.30	0	22	410.00	8	491	117.40	14	1371	255.40	26	867	43.20	254	11882	24.70	433	23142	19.70	1044	60381	19.70	1189	63631	11.80	6468	344622
19	19/04/2022	3	7	15	17	35	3	4	29863487.80	0	0	0.00	0	0	76835.30	0	5	2347.00	1	27	189.50	8	418	92.60	24	684	99.60	21	874	19.70	261	10223	14.10	511	17125	14.10	926	29021	11.40	1245	46548	7.50	6127	214313
18	15/04/2022	2	5	10	20	24	4	7	27011866.96	0	0	237056.40	0	7	93582.10	0	10	2085.90	1	74	188.20	18	1025	75.30	51	2048	80.70	49	2630	14.60	656	34026	14.60	778	37048	14.40	1606	71859	8.10	3255	171029	8.10	9641	466677
17	12/04/2022	19	20	24	36	41	4	5	20065560.40	0	0	713768.60	0	1	402532.30	0	1	5533.00	0	12	360.80	3	230	130.40	13	509	160.70	7	568	24.60	227	8580	20.10	273	11719	19.70	537	22660	12.00	1285	46409	9.40	4943	178795
16	08/04/2022	2	26	41	45	48	5	12	17077691.80	0	0	338156.30	0	5	136217.40	0	7	9251.80	1	17	480.60	12	409	145.00	13	1084	337.90	26	640	52.70	179	9498	28.40	345	19709	22.40	889	54238	22.40	975	52275	13.30	5470	297885
15	05/04/2022	9	10	28	38	48	8	12	10000000.00	0	0	644761.10	0	1	121205.10	0	3	6664.10	0	9	348.70	5	215	121.60	9	493	225.30	10	366	36.90	104	5175	22.10	320	9631	18.00	622	23287	18.00	514	27073	11.00	3936	137844
14	01/04/2022	7	8	35	37	49	5	8	24790202.00	0	1	446950.50	0	4	201647.40	0	5	2558.50	2	65	308.80	8	673	57.40	94	5652	57.40	27	1219	17.00	936	38091	17.00	662	32792	17.00	1055	60622	8.50	3917	180107	8.50	9203	479489
13	29/03/2022	10	15	18	24	39	2	11	16617232.40	0	0	651307.60	0	1	61217.80	1	6	8655.20	0	7	396.50	6	191	117.80	5	411	202.60	12	514	32.70	102	5889	21.70	232	9943	16.40	729	25856	16.40	468	30148	10.90	3175	140573
12	25/03/2022	11	20	31	35	46	6	10	11986775.68	0	0	890916.00	0	2	200974.00	0	5	6138.90	0	27	335.80	11	617	116.30	28	1346	169.30	34	1424	27.20	368	19374	22.10	498	26678	18.50	1154	60406	13.50	1914	103553	10.60	8017	393484
11	18/03/2022	1	8	33	38	43	2	6	45000000.00	0	2	2007890.70	0	2	159470.80	0	7	4088.90	3	91	300.00	19	1116	135.80	29	1918	64.40	40	3465	20.70	688	55583	20.70	653	53701	16.50	1188	96631	9.50	3756	304501	8.40	10495	841356
10	11/03/2022	5	31	39	46	49	8	9	73527202.54	0	0	457490.60	1	6	121100.40	0	8	6727.80	1	48	294.10	10	988	135.50	24	1668	77.90	33	2487	26.00	483	38480	20.90	631	46303	17.70	1030	78136	12.20	2990	205235	8.50	10788	721828
9	04/03/2022	1	17	20	36	49	6	9	58453975.14	0	0	2389564.90	0	1	84337.50	0	10	5111.30	4	55	255.50	19	990	117.70	38	1671	61.80	79	2729	22.30	717	38942	19.90	796	42276	15.90	1380	75582	10.40	3450	208922	8.50	11111	626807
8	25/02/2022	4	19	34	41	43	1	5	45199360.70	0	0	315645.30	0	7	194957.40	1	4	6498.50	0	40	202.00	15	1158	90.30	18	2013	67.00	39	2327	22.60	686	35645	19.50	661	39948	15.10	1130	73973	10.50	3656	192409	8.60	10192	576689
7	18/02/2022	5	10	25	29	32	4	7	32847105.16	0	0	695392.80	0	3	105185.40	0	7	2993.00	0	82	212.50	22	1039	97.90	28	1754	41.10	56	3582	15.40	863	51432	15.40	844	45443	14.00	1428	74974	7.40	4661	266824	7.40	10988	620238
6	11/02/2022	5	10	26	37	42	3	10	21221349.90	0	0	649514.40	0	3	114620.20	0	6	5094.20	0	45	260.50	13	792	111.20	32	1443	73.20	26	1877	24.90	548	28481	19.00	646	36146	15.40	1126	63901	11.80	2778	150277	8.10	10727	538054
5	04/02/2022	12	18	27	33	41	9	10	10351407.00	0	0	202867.00	0	9	64440.10	1	10	6137.10	3	35	225.30	26	858	78.70	51	1909	77.30	35	1666	27.80	419	23924	18.40	672	35008	12.80	1428	76310	12.80	2375	126548	8.40	9301	484142
4	28/01/2022	5	21	23	29	35	7	9	11134617.00	0	1	918059.80	0	2	81005.20	0	8	4235.50	1	51	223.90	16	868	101.00	31	1497	55.70	40	2324	20.00	673	33447	15.80	752	40979	14.10	1250	65634	10.00	3560	167584	7.20	10923	571314
3	21/01/2022	2	5	9	29	32	2	4	24000400.10	0	2	334853.10	0	7	118183.40	0	7	4115.80	0	67	209.60	11	1184	101.40	39	1902	54.90	40	3012	19.80	656	43006	15.50	876	53133	14.10	1447	83985	9.90	3166	216754	7.30	11074	716724
2	14/01/2022	9	15	27	41	44	2	4	35049300.22	0	0	1057442.10	0	2	149285.90	1	5	4607.50	0	54	221.00	17	1013	103.40	31	1683	61.90	45	2411	21.80	560	35248	17.20	730	43289	15.00	1373	71003	10.10	3188	190939	7.70	10483	615063
1	07/01/2022	8	17	21	23	47	2	6	23310842.80	0	0	390310.90	0	5	98397.70	0	7	3020.90	1	76	233.20	25	886	93.80	47	1713	51.70	41	2661	18.80	627	37840	16.60	901	41383	13.00	1780	75709	9.30	3221	190762	7.60	11092	576488
Archivio estrazioni EuroJackpot anno 2023 aggiornato al 29/12/2023
Concorso	Data	N.1	N.2	N.3	N.4	N.5	EN.1	EN.2	Q5+2	VI5+2	VT5+2	Q5+1	VI5+1	VT5+1	Q5+0	VI5+0	VT5+0	Q4+2	VI4+2	VT4+2	Q4+1	VI4+1	VT4+1	Q4+0	VI4+0	VT4+0	Q3+2	VI3+2	VT3+2	Q2+2	VI2+2	VT2+2	Q3+1	VI3+1	VT3+1	Q3+0	VI3+0	VT3+0	Q1+2	VI1+2	VT1+2	Q2+1	VI2+1	VT2+1
104	29/12/2023	2	21	34	40	48	2	6	103935383.71	0	0	2352158.30	0	2	226494.80	0	8	4598.10	0	65	376.20	9	993	131.70	22	2268	166.70	28	2465	24.60	455	38607	22.60	482	46932	19.70	1050	102322	11.90	2589	211004	10.60	8133	711460
103	26/12/2023	4	13	16	22	27	1	10	88907485.40	0	0	1491359.11	0	0	120151.00	0	7	7707.20	0	18	268.80	7	645	87.50	14	1584	148.10	15	1288	26.60	210	16573	19.30	363	25587	13.80	942	67874	13.80	945	84571	10.10	4768	347316
102	22/12/2023	4	6	12	31	38	2	12	80018539.75	0	0	1976194.60	0	2	140174.40	0	10	5780.30	0	40	338.80	9	853	109.80	19	2105	205.70	17	1545	33.10	272	22223	20.00	504	41016	16.20	1348	101027	16.20	1521	114853	10.50	7052	556342
101	19/12/2023	4	6	17	31	45	6	12	68066663.56	0	0	0.00	0	0	118174.10	0	7	8528.00	0	16	311.80	13	547	114.70	27	1189	193.40	18	970	31.20	264	13900	22.30	409	21773	16.90	958	54261	15.90	1306	72360	10.90	6164	317150
100	15/12/2023	7	15	17	18	39	1	10	59776212.82	0	0	1012323.70	0	2	142725.80	0	8	5090.20	0	37	354.50	5	664	106.90	26	1761	168.40	15	1537	26.40	308	22698	20.70	533	32292	14.80	1474	85645	13.60	1578	116306	10.10	7243	471548
99	12/12/2023	2	8	20	34	40	9	12	49958821.56	0	0	421049.00	0	3	356178.00	1	2	6911.80	0	17	387.50	7	379	114.50	17	1026	207.60	19	778	33.80	213	11078	23.80	331	17526	17.30	914	45687	17.10	1095	57867	11.30	5166	262630
98	08/12/2023	2	8	28	32	37	3	6	42695469.44	0	0	612134.70	0	3	147949.50	0	7	3416.50	1	50	293.70	18	727	119.50	24	1429	122.60	21	1915	19.40	367	28063	19.00	420	31927	17.50	862	65519	9.90	2007	144456	9.10	6465	472619
97	05/12/2023	6	11	16	26	49	2	9	33822199.38	0	0	175361.70	0	7	175361.70	0	3	3476.80	0	30	208.60	12	625	71.30	36	1461	125.10	23	1146	21.70	313	15285	17.90	485	20757	15.00	1052	46676	11.00	1489	79989	9.50	6011	277818
96	01/12/2023	23	32	38	45	49	1	9	27789367.60	0	0	1704261.10	0	1	320374.60	0	3	4529.50	0	35	312.00	5	635	112.80	9	1405	167.20	8	1303	27.40	269	18418	21.20	339	26583	17.10	817	62258	13.60	1492	98331	10.60	5243	375986
95	28/11/2023	11	12	13	23	36	3	8	20655251.20	0	0	200125.70	0	5	141077.00	0	4	3723.20	0	25	231.30	21	503	91.40	36	958	91.40	43	1460	15.10	531	19702	15.10	628	21957	15.10	1061	41406	8.20	2413	94769	7.80	7697	300929
94	24/11/2023	16	27	33	34	39	2	7	16466572.00	0	0	386198.00	0	4	79199.10	0	11	5132.20	0	28	311.80	7	576	110.70	21	1297	115.20	26	1715	18.10	386	25622	18.10	397	27905	17.20	836	56077	9.20	2155	130858	9.10	6159	398450
93	21/11/2023	9	20	21	22	38	3	12	10000000.00	0	0	927015.10	0	1	74684.70	0	7	8623.30	0	10	354.50	6	304	119.40	24	722	199.90	14	593	31.50	207	8718	20.90	395	14696	16.40	862	35294	16.20	893	44732	10.10	5271	215378
92	17/11/2023	4	14	15	20	28	7	9	36524877.00	0	1	354404.70	0	5	166556.50	0	6	3833.40	3	43	267.50	13	770	112.30	16	1467	136.60	30	1659	22.40	379	23436	17.80	554	32841	16.80	1132	65988	11.40	2006	121062	8.80	7832	470497
91	14/11/2023	9	30	34	38	48	2	3	27938978.96	0	0	1094402.10	0	1	308595.90	0	2	5988.50	0	17	377.60	5	337	114.30	16	890	187.80	18	745	28.90	216	11190	21.30	341	16958	19.90	645	34444	13.40	1288	63741	9.80	5284	262226
90	10/11/2023	1	17	22	29	31	5	6	21765577.92	0	0	278817.40	0	6	157240.00	0	6	6484.10	0	24	310.70	10	626	120.10	18	1295	148.10	35	1444	23.50	345	21099	18.90	546	29312	17.50	1002	59826	12.10	1768	108140	9.30	7495	423960
89	07/11/2023	26	36	43	47	49	4	7	14176090.36	0	0	997621.50	0	1	562612.10	0	1	4218.20	0	22	356.90	6	325	134.20	10	655	134.20	16	987	21.00	317	15224	21.00	269	14490	20.10	598	31135	10.00	2121	86584	10.00	4518	225042
88	03/11/2023	6	21	23	31	39	1	5	10000000.00	0	0	308304.90	0	5	72445.60	0	12	6828.40	0	21	311.10	4	576	118.10	6	1214	151.40	17	1302	24.80	301	18394	20.50	456	24892	17.50	930	55286	12.70	1482	94674	9.90	6138	365824
87	31/10/2023	6	15	21	34	48	1	5	35268799.20	0	1	392365.30	0	3	82978.40	1	8	6441.00	0	17	287.50	7	476	99.50	15	1100	157.60	16	955	27.70	268	12562	21.20	325	18367	17.40	756	42369	13.70	1373	67034	10.40	5080	266141
86	27/10/2023	6	13	15	20	40	2	8	28482617.78	0	0	868212.00	0	2	326420.80	0	3	6212.60	0	26	357.30	6	565	126.70	15	1274	127.40	24	1743	20.00	405	25833	20.00	468	28546	18.20	1054	59637	9.60	2237	140570	9.60	7116	424835
85	24/10/2023	5	14	35	40	47	1	3	20998764.64	0	0	534532.80	0	2	534532.80	0	1	7948.40	0	12	356.90	9	334	125.80	16	758	195.10	11	672	29.80	189	10186	22.60	295	14986	19.30	663	33356	13.70	1248	58354	10.50	5004	228636
84	20/10/2023	11	16	22	34	46	2	5	16706604.88	0	0	200266.60	0	8	90352.80	0	10	2922.20	0	51	226.00	21	824	91.20	30	1634	122.70	27	1670	20.70	466	22868	17.70	579	29893	16.40	1050	61221	10.70	1975	117422	9.20	6846	409928
83	17/10/2023	6	8	42	49	50	3	5	10000000.00	0	0	324491.30	0	3	274497.00	0	2	11319.40	0	8	490.00	5	231	152.40	15	594	179.10	14	695	23.60	330	12377	23.60	349	13501	21.00	738	28988	10.50	1983	72117	10.10	5983	226993
82	13/10/2023	16	23	30	37	41	2	9	54233217.90	0	1	361266.90	0	6	101868.80	0	12	3734.00	1	54	276.30	19	912	100.60	43	2004	131.00	25	2116	22.00	333	29096	19.80	456	36266	17.50	1094	77772	10.90	1786	155231	10.00	6802	508465
81	10/10/2023	7	8	12	21	43	4	11	43876027.28	0	0	1211193.30	0	1	97579.50	0	7	5633.40	0	20	312.20	4	451	89.10	30	1264	177.60	20	872	29.10	186	12301	19.00	405	21024	14.60	1343	54596	14.60	980	62544	9.70	5912	293521
80	06/10/2023	17	18	40	43	50	9	11	36909007.16	0	0	895239.60	0	2	252436.70	0	4	12812.00	1	13	501.60	13	415	149.90	15	1111	255.50	11	896	39.10	201	13552	27.30	282	21683	20.40	780	55099	18.40	1089	76039	12.30	5361	342456
79	03/10/2023	13	28	29	31	47	8	9	28266304.26	0	0	355925.60	1	3	200725.50	0	3	4966.40	0	20	281.50	8	441	112.80	17	880	166.30	22	821	27.40	251	11522	18.00	473	19553	17.30	805	38741	13.90	1413	60006	9.10	6280	274439
78	29/09/2023	14	24	29	45	48	3	9	22016062.50	0	0	887684.50	0	3	135672.90	0	7	5801.90	1	27	341.70	7	573	139.10	18	1120	139.10	31	1554	20.40	386	25408	20.40	394	26352	19.60	851	53903	9.70	2381	143618	9.70	6301	400841
77	26/09/2023	23	24	38	42	44	1	10	14098267.36	0	0	0.00	0	0	78875.30	0	7	9107.20	0	10	372.00	3	306	116.70	17	780	172.90	8	724	30.30	185	9563	22.90	267	14122	16.60	704	36982	14.80	985	51903	11.40	4138	202674
76	22/09/2023	14	24	31	44	45	7	11	10000000.00	0	0	1584023.30	0	1	178663.00	0	5	5262.50	1	28	379.70	8	485	135.80	11	1085	238.00	11	851	35.90	249	13071	23.30	336	22467	18.40	736	53866	17.50	1467	70773	11.10	5838	335093
75	19/09/2023	8	18	26	38	39	4	12	65950426.80	0	1	100735.20	0	18	100735.20	1	4	8238.50	0	16	307.90	9	535	104.90	31	1256	211.40	12	857	33.70	221	12437	20.40	388	22969	16.00	1083	57631	16.00	1147	66845	10.40	5521	319047
74	15/09/2023	3	8	10	31	36	2	3	57857065.00	0	0	405032.80	0	5	285524.50	0	4	5091.50	0	37	280.00	15	841	123.80	28	1521	150.10	31	1725	24.00	408	24977	17.70	753	39046	17.70	1229	70211	12.40	1875	127192	8.50	9196	560067
73	12/09/2023	5	13	43	45	50	1	10	48023243.66	0	0	634061.70	0	2	357581.30	0	2	4213.00	0	28	369.50	7	399	133.10	14	886	171.40	13	946	27.60	229	13594	23.50	392	17882	18.30	934	43370	14.30	1256	69518	11.00	5176	269896
72	08/09/2023	21	29	31	46	49	5	6	41750347.96	0	0	630685.70	0	3	213406.40	1	5	6285.90	1	28	357.70	6	615	144.80	16	1215	175.10	15	1382	26.60	309	21084	22.60	438	27679	20.70	852	57282	12.60	1711	117624	10.30	6800	431358
71	05/09/2023	9	11	13	15	25	4	9	33830107.84	0	0	399833.90	0	3	112743.80	2	6	3486.90	0	32	203.00	16	687	80.50	38	1386	105.00	42	1461	17.10	454	20707	15.60	587	25320	14.30	1303	52491	9.40	2044	99990	8.40	7458	335764
70	01/09/2023	1	13	16	23	27	10	11	28808936.92	0	0	447557.90	0	4	252401.80	0	4	7930.10	0	21	349.20	11	596	87.00	27	1912	241.50	11	948	38.20	186	13882	22.60	414	26215	16.50	1409	82589	16.50	1002	70137	11.30	5886	371856
69	29/08/2023	14	18	20	39	42	6	9	21314942.92	0	0	535487.20	0	2	201326.50	0	3	3689.80	0	27	328.50	6	379	118.40	11	841	139.00	29	985	21.90	332	14459	20.60	367	17219	18.00	762	37358	11.00	1675	75849	10.00	5383	252237
68	25/08/2023	2	5	11	27	38	10	12	16831794.16	0	0	408009.90	0	4	92039.40	0	10	6325.70	1	24	322.70	10	588	78.40	42	1934	219.20	18	952	36.90	225	13092	21.80	469	24791	15.40	1382	81453	15.40	1220	67412	11.50	5902	333906
67	22/08/2023	8	40	41	46	47	3	11	10000000.00	0	0	320651.30	0	3	271248.60	0	2	6883.30	0	13	530.10	2	211	151.10	6	592	225.70	6	545	33.00	161	8642	28.20	232	11275	22.60	537	26654	14.90	935	50627	12.40	3916	182312
66	18/08/2023	2	16	22	28	46	4	8	10000000.00	0	1	200778.30	0	8	75486.40	0	12	2621.30	2	57	261.90	12	713	99.70	35	1429	99.70	33	2127	17.50	485	28284	17.50	471	29286	17.30	927	58031	9.10	2729	147935	9.10	6607	403939
65	15/08/2023	12	21	23	26	41	5	6	14292377.90	0	1	2674155.00	0	1	115655.70	0	5	6813.20	0	14	315.40	8	378	123.00	14	775	153.00	21	857	24.40	296	12414	18.60	369	18247	17.20	696	37409	12.30	1322	65056	9.00	5599	266210
64	11/08/2023	1	35	36	38	39	3	10	10000000.00	0	0	0.00	0	0	464910.10	0	2	10955.10	0	14	440.70	10	435	163.60	7	937	203.70	11	1035	27.20	235	17950	26.60	263	20496	24.10	600	42859	11.80	1560	109271	11.30	5193	343837
63	08/08/2023	6	12	25	31	37	6	9	10000000.00	0	1	565949.10	0	2	79792.20	1	8	3899.70	0	27	229.20	16	574	75.20	47	1399	116.80	36	1239	20.00	378	16727	17.10	525	21918	14.10	1330	50180	10.70	1863	82387	9.10	6827	290676
62	04/08/2023	3	17	19	32	38	6	7	117242385.80	0	1	383576.80	0	9	77875.00	0	25	5264.40	0	61	233.90	11	1716	92.30	21	3479	142.30	29	3101	23.30	497	43858	16.40	707	69584	15.70	1376	138022	12.00	2511	225187	8.60	10751	938109
61	01/08/2023	2	9	38	40	44	5	11	100544935.76	0	0	355037.40	0	6	171621.10	0	7	9436.20	0	21	387.00	6	640	144.10	24	1375	206.80	16	1317	31.00	252	20330	24.20	400	29167	19.00	982	70272	15.10	1473	110304	11.00	6050	456517
60	28/07/2023	10	16	34	36	49	3	7	88976667.66	0	0	1259396.50	0	2	74762.20	0	19	3042.90	1	77	275.70	8	1062	113.10	24	2060	113.10	37	2858	18.50	572	43629	18.50	542	41680	18.50	1068	85485	9.20	3585	246142	9.20	7807	613768
59	25/07/2023	3	9	11	20	39	2	3	76739688.00	0	0	314902.20	0	5	98661.20	0	9	4438.30	0	33	212.60	20	861	96.50	32	1517	128.90	35	1562	23.40	378	19924	15.30	749	35217	15.30	1306	63245	12.90	1679	95789	8.10	8877	453830
58	21/07/2023	7	16	22	38	41	5	9	67831402.66	0	0	726423.60	0	3	204834.50	0	6	2855.20	3	71	274.50	13	923	103.00	32	1967	116.50	40	2392	20.50	453	31444	18.70	499	38471	17.10	1124	79891	10.30	2317	164646	9.40	8049	545627
57	18/07/2023	14	16	24	40	43	1	5	57246319.20	0	0	683091.70	0	2	256821.30	0	3	7060.30	0	18	379.10	12	419	131.20	21	968	198.30	17	881	29.50	243	13712	22.70	359	19915	19.10	746	44724	13.90	1492	77087	10.70	5432	298860
56	14/07/2023	2	4	12	31	50	6	8	49426500.82	0	0	657651.20	0	3	278163.50	0	4	4078.40	1	45	328.60	12	698	113.00	33	1624	138.10	26	1827	22.60	467	25877	19.70	530	33079	17.30	1250	71243	11.10	2650	139496	9.60	8356	482274
55	11/07/2023	11	15	17	24	46	2	11	39897613.76	0	0	1196830.20	0	1	337478.30	0	2	6185.10	1	18	365.20	10	381	105.10	23	1059	176.30	18	868	27.50	230	12889	20.70	463	19077	15.60	1175	48028	14.20	1317	65876	10.20	6190	276081
54	07/07/2023	9	18	20	40	41	3	9	32913420.88	0	0	610637.40	0	3	114790.30	0	9	5325.30	0	32	351.50	9	606	134.20	9	1235	134.20	35	1779	20.30	520	27993	20.30	498	28490	19.80	991	57961	9.70	2661	154642	9.70	8073	434170
53	04/07/2023	19	21	23	36	39	5	12	24034588.58	0	0	380299.80	0	3	107235.70	0	6	7580.70	0	14	294.80	12	450	96.60	16	1098	208.10	16	701	32.30	225	10467	20.40	435	18510	16.10	916	45377	16.10	1095	54480	10.40	5872	257848
52	30/06/2023	3	14	23	41	43	2	6	17450442.37	0	0	1416171.70	1	2	481821.10	0	2	4967.20	1	32	286.70	8	693	110.00	25	1445	135.40	21	1613	22.50	340	22456	18.90	585	29853	16.60	1163	64436	11.00	2047	121646	9.70	7581	414767
51	27/06/2023	7	10	13	34	47	5	9	10000000.00	0	0	1123616.83	0	0	211222.50	0	3	2430.70	0	43	251.70	11	519	94.10	19	1110	110.40	29	1301	18.50	427	17923	16.70	543	22194	15.00	1064	46757	10.10	2006	87216	8.60	7130	307052
50	23/06/2023	2	3	18	23	39	6	8	120000000.00	0	1	2275342.20	0	11	213920.50	0	11	4043.10	1	96	288.70	11	1680	104.00	43	3729	138.40	54	3855	22.00	604	56130	18.50	785	74724	16.10	1515	162591	11.20	3686	291086	9.20	11057	1069382
49	20/06/2023	9	18	30	34	48	1	7	120000000.00	0	0	5330105.00	0	3	163625.70	0	11	5031.90	3	59	307.20	33	1208	103.20	35	2876	169.00	21	2415	27.00	394	35026	20.90	563	50479	16.90	1333	118245	12.90	2069	193026	10.30	8114	728922
48	16/06/2023	5	19	33	36	42	7	12	115613508.18	0	0	896062.70	0	4	183759.10	0	11	5465.80	0	61	266.30	22	1565	97.60	27	3415	188.80	25	2427	32.40	367	32799	20.60	638	57645	16.00	1427	142479	16.00	1872	172866	10.30	9476	816039
47	13/06/2023	11	29	32	46	47	5	7	98367631.28	0	0	419640.40	0	5	236657.60	0	5	5004.60	0	39	298.60	11	817	127.90	21	1526	139.20	28	1927	21.70	459	28577	20.40	486	34018	18.90	909	69668	10.40	2561	158267	9.80	7344	501190
46	09/06/2023	8	13	24	35	46	6	8	86895252.36	0	0	147685.20	1	17	74520.40	1	19	2566.40	0	91	159.80	24	1826	67.60	35	3451	116.80	47	2748	20.50	585	36273	17.60	578	47187	16.70	1162	94132	10.90	2835	179757	9.00	9071	653680
45	06/06/2023	5	7	21	22	29	3	10	74785298.62	0	0	379055.20	0	4	213769.50	0	4	3711.60	0	38	244.80	22	720	88.60	47	1591	124.60	21	1556	21.10	356	21211	16.30	564	30742	14.00	1380	67615	11.50	1742	103196	8.60	7742	416023
44	02/06/2023	8	9	11	13	50	6	11	66193303.22	0	0	418181.90	0	5	90705.80	0	13	5557.20	0	35	337.20	11	721	100.00	36	1944	198.60	23	1346	32.80	316	18849	21.30	525	32495	15.80	1506	86903	15.80	1447	99085	10.40	7512	470847
43	30/05/2023	2	8	16	21	39	4	5	56202915.54	0	0	383874.10	0	3	129892.30	0	5	4463.60	0	24	292.30	4	458	109.80	18	975	147.50	24	998	24.40	285	13962	18.30	461	20842	16.80	1008	42927	12.40	1542	72679	9.10	6345	295786
42	26/05/2023	1	3	29	45	47	5	8	49416548.52	0	0	459981.20	0	4	172938.60	0	6	4890.10	1	35	412.20	7	519	141.30	11	1131	141.30	34	1744	21.30	496	27234	21.30	463	26982	20.40	877	56632	9.90	3049	156424	9.90	7413	424169
41	23/05/2023	1	2	11	14	36	2	3	40535663.54	0	0	1095941.70	0	1	309030.00	0	2	7842.10	0	13	306.30	8	416	134.10	15	760	153.80	20	911	24.90	294	13019	18.50	465	19541	18.40	933	37325	12.90	1397	66334	8.90	6746	288023
40	19/05/2023	1	5	8	20	35	3	12	34130081.26	0	0	905688.50	0	3	95917.20	0	10	5650.50	0	28	288.20	19	686	87.90	33	1799	223.50	23	973	37.10	251	13578	19.50	578	28780	16.50	1691	73435	16.50	1273	71783	10.30	7824	387055
39	16/05/2023	28	30	31	45	46	4	8	25929096.46	0	0	0.00	0	0	143281.40	0	4	5560.90	1	17	408.80	6	289	163.40	10	574	163.40	20	800	23.20	299	13274	23.20	329	14166	21.70	558	29307	10.60	1921	78849	10.60	4799	221377
38	12/05/2023	10	27	30	32	34	5	8	20618604.28	0	0	325560.50	0	5	306001.60	0	3	5407.90	1	28	371.10	8	510	132.00	14	1023	132.00	29	1700	19.30	481	27403	19.30	434	25857	19.30	868	52287	9.30	3265	150846	9.30	7414	398921
37	09/05/2023	6	11	29	34	39	2	3	13804545.88	0	0	454431.80	0	2	56950.70	0	9	6503.40	0	13	280.30	8	377	112.70	21	750	175.00	23	664	26.60	240	10125	18.80	384	15964	18.10	837	31463	13.40	1266	52984	8.90	5980	239202
36	05/05/2023	17	18	30	33	35	6	8	10000000.00	0	0	1510609.60	0	1	77446.60	0	11	3903.30	0	36	310.80	11	565	127.50	18	1102	141.10	17	1369	21.70	446	20568	19.90	509	25058	18.40	941	51358	11.10	2208	106141	9.10	7653	390735
35	02/05/2023	11	12	13	23	26	11	12	13654127.00	0	1	872930.30	0	1	70327.40	0	7	3383.40	4	24	375.90	13	270	70.40	30	1153	156.30	24	714	31.20	245	8281	24.40	313	11840	14.70	1230	44728	14.70	1003	39107	11.90	4536	172241
